,Date,User,Tweet
1120,2019-04-29 09:15:04+00:00,news18dotcom,"The state that wholeheartedly supported @narendramodi in 2014 is going to polls today asking itself whether Modi deserves a second chance.

@suhasmunshi 

#VotingRound4 #ElectionsWithNews18 
#LokSabhaElections2019

https://t.co/m3MNREO2eW"
1121,2019-04-29 09:15:01+00:00,CNNnews18,"#LIVE – The opposition is scared. They used to abuse Modi but now they have also started abusing EVMs: Prime Minister @narendramodi addresses rally in Serampore, West Bengal. | #ElectionsWithNews18 #BattleOf2019 #LokSabhaElections2019 https://t.co/EdEGUvlCOd"
1122,2019-04-29 09:03:25+00:00,varuntyagi619,"Wouldn't be surprised if @RahulGandhi himself asked @divyaspandana to tweet photoshopped image. Gandhi family's greed for power is well known.

#LokSabhaElections2019
#Phase4 #Elections2019 https://t.co/WCjwwoTIFm"
1123,2019-04-29 08:57:50+00:00,IndiaToday,#LokSabhaElections2019: @RahulGandhi addresses public rally at Gandhi Stadium in Rajasthan. #ITLivestream https://t.co/NSAHeWNtUY
1124,2019-04-29 08:47:39+00:00,RohitMGaikwad,Voted #LokSabhaElections2019 #VoteKarMumbai #IndiaVotesForNaMo #PhirEkBaarModiSarkar @ShelarAshish @Dev_Fadnavis @narendramodi #VoteForMumbai @poonam_mahajan @iGopalShetty @manoj_kotak @GajananKirtikar @shewale_rahul @AGSawant #ModiHaiToVikasHai https://t.co/Z7u699Owda
1125,2019-04-29 08:36:36+00:00,LokMarg,"In a series of articles, @anitaakat examines various contenders for the post of India's PM, starting with @RahulGandhi. Does the Gandhi scion have the mettle to handle the responsibility that comes with the post? https://t.co/s4wxTeKwh5 via @LokMarg #LokSabhaElections2019 https://t.co/kt5GqAgMbs"
1126,2019-04-29 08:32:41+00:00,Pinaki__Routray,"In this #LokSabhaElections2019 in every phase election I have noticed on Twitter one thing that Modi ji is on the top of trending list, like #IndiaVotesForNaMo #AbKiBaarModiSarkar #AayegaToModiHi #PhirEkBaarModiSarkar &amp; etc. Which tells actually @narendramodi ji is winning."
1127,2019-04-29 08:09:44+00:00,News9Tweets,"#BIGNEWS: #Congress Social Media Chief #Ramya likens PM @narendramodi to Dictator #Hitler. The actress and politician stirred controversy with her tweet comparing Hitler to Narendra Modi, which asked 'What are your thoughts?'

#LokSabhaElections2019 @divyaspandana https://t.co/Sp5txYzsvh"
1128,2019-04-29 08:06:12+00:00,nirmalpathak,"So I'm in Thailand for 4 days tour &amp; one of the #Indian guy working in restaurant near my hotel told me, ""Sir, please bring #Modi Ji again in #LokSabhaElections2019"".

We all wish @narendramodi wins the election with @BJP4India getting more than 300 seats on its own. 👍🇮🇳"
1129,2019-04-29 08:00:03+00:00,MsChronology,"Despite of being so ill HH Jayapataka Swami Maharaj Casted his Vote today at Navadwip West Bengal
Look at the amount of love and  blessings are with Modi ji who can stop him now by winning @IskconInc @narendramodi
#votekar #BharatBoleNaMoNaMo
#LokSabhaElections2019 https://t.co/yt93he3HbA"
1130,2019-04-29 07:32:30+00:00,Pankajs21609662,"Election Commission of India @ECISVEEP #GotInked #LokSabhaElections2019 mera pariwar. @narendramodi
Vote for only modi jii ... https://t.co/Fvxl7STMjT"
1131,2019-04-29 07:16:41+00:00,vivek08shukla,"Voted for Modi..Now or never.

Don't miss voting .Jai Hind.Vande Mataram.#LokSabhaElections2019 #IndiaVotesForNaMo #VotingRound4 #MumbaikarVoteKar #MumbaiVotesForNation #Phase4 
@narendramodi @AmitShah @ShivSena https://t.co/aqKRdRUnLs"
1132,2019-04-29 07:02:52+00:00,DeepenShah005,"Koi nahi hai Modi ki takkar mein kyu padde hoon chakkar mein
#NoVoteToPariwarwad
#loksabhaelections2019 
#ModiHaiToVikasHai 
#JodhpurvotesforModiji
#JodhpurvotesforGajendraJi
@BJP4India @IndiaToday @republic @narendramodi @aajtak @abpnewstv @gssjodhpur @Shehzad_Ind https://t.co/BYZQcobBsf"
1133,2019-04-29 06:57:40+00:00,ETNOWlive,"PM Modi has been the most honest and hardworking Prime Minister ever. India needs a strong leader who can ensure people safety, security and who can fight terrorism, says @ShainaNC to @rahul_jour. #LokSabhaElections2019 #Battle2019 #DanceOfDemocracy @narendramodi @BJP4India https://t.co/9dMLlbOsqE"
1134,2019-04-29 06:08:19+00:00,_adarsh_ilango,"Oh @RahulGandhi baba !!!!
#Rafale
#RahulGandhi
#CongAdmitsJhoot
#LokSabhaElections2019
Rahul Gandhi apologises for attributing 'chowkidar chor hai' remarks to Supreme Court, says he made statement in 'heat of the moment' - Firstpost https://t.co/qrBHCAc7Zd"
1135,2019-04-29 06:02:46+00:00,CNNnews18,"#ElectionAlert – @RahulGandhi expresses ‘regret’ but no apology. Rahul won’t apologise for ‘Chowkidar’ remark, files fresh affidavit. #ElectionsWithNews18 #BattleOf2019 #LokSabhaElections2019 | @utkarsh_aanand with more details https://t.co/dJabkzxZJT"
1136,2019-04-29 05:53:40+00:00,OjhaRohit0,Vote for Nation. Vote for Modi. @narendramodi @BJP4UP @sdPachauri1 #ModiHaiToVikasHai #Kanpur #LokSabhaElections2019 https://t.co/Bx079kamLq
1137,2019-04-29 05:33:20+00:00,BBhawana15,"#Phase4
#IndiaVotesForNaMo #ModiHaiToVikasHai #LokSabhaElections2019 
#modi #modi @narendramodi @rajnathsingh @AmitShah @Ra_THORe @smritiirani @BJP4India #Rajasthan https://t.co/PvhXBGgXSm"
1138,2019-04-29 05:24:40+00:00,DrRohtashS,"#Modi @narendramodi ने क्या तेरे भैंस बांध दी
#LokSabhaElections2019 https://t.co/polZEOgH9G"
1139,2019-04-29 05:18:32+00:00,Outlookindia,"#ElectionsOutlook | Congress President Rahul Gandhi will be in Rajasthan today for three public rallies.

#LokSabhaElections2019 @RahulGandhi #VotingRound4 

Follow us for more updates: https://t.co/vsHGKh0wks https://t.co/FCd4hgy08o"
1140,2019-04-29 05:02:25+00:00,bassu_mahajan,"Since 1947..no prime minister shows gutsy to say this..@narendramodi did that..

अब तक कोई भी प्रधानमंत्री ऐ  हीम्मत नहीं‌ कि थी। ऐसा बोल नेकि।   

आपका दिया गया एक-एक वोट   ..
सीधा मोदी के पास आने वाला है।।
 #AyegaTohModiHi #LokSabhaElections2019 #Phase4 #ModiHaiToVikasHai #modi https://t.co/IMNxgHQ0Zb"
1141,2019-04-29 05:01:12+00:00,im_delhi,#MamtaBanerjee #AAP #WestBengal की जनता को बताएं कि #modi अपनी मां पत्नी का सम्मान नहीं करता! मगर इस देश का सम्मान वो आपसे कहीं ज्यादा करता हैं वो #Kolkata को दूसरा #Kashmir नहीं बनने देंगे कोई शक #LokSabhaElections2019 @narendramodi @BJP4India https://t.co/3xT671DLGL
1142,2019-04-29 05:00:42+00:00,ANKIT240594,"#VoteForIndia #LokSabhaElections2019 @BJP4India @BJP4UP @PMOIndia @narendramodi  MAHAPARV , VOTE FOR MODI , #NAMOAGAIN , family reunion on mahaparv https://t.co/FeX2X3TXoY"
1143,2019-04-29 05:00:00+00:00,memewala_kd,"BREAKING NEWS 
@RahulGandhi Voted to MODI Ji 
 #LokSabhaElections2019"
1144,2019-04-29 04:52:19+00:00,sriniva_prasad,"The most unpredictable specimen in #LokSabhaElections2019 is  @narendramodi. The most predictable are the champagne-Cadillac-hashtag communists. You don't know what wicked stratagem #Modi will come up with next. When he does, you can guess what the bhakts of Marx will rant. https://t.co/oe5oAr0FGX"
1145,2019-04-29 04:44:03+00:00,Abhishek231290,"Vote Kiya Acche bhavishya kliye
Vote Kiya Acche din kliye
Vote Kiya Naye Bharat kliye
Vote Kiya Rashtrahit kliye
Mene Vote Kiya Modi Ko..

@narendramodi 
#LokSabhaElections2019 
#VotingRound4 #ModiWaveElection 
#ModiHiAayega 
#AbkiBaarPhirModiSarkar https://t.co/OKzSMilOvH"
1146,2019-04-29 04:43:07+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from Rahul Baba. #IndiaVotesForNaMo

#LokSabhaElections2019 #Phase4 .

PM Narendra Modi Chowkidar secure India from Congress and Rahul Gandhi. Congress Spread Corruption from 70 years. Our Govt focusing on Dvelopment without Corruption. https://t.co/SSBTjKtlvN"
1147,2019-04-29 04:36:30+00:00,Abhishek231290,"Vote Kiya Acche bhavishya kliye
Vote Kiya Acche din kliye
Vote Kiya Naye Bharat kliye
Vote Kiya Rashtrahit kliye
Vote Kiya Modi Ko..

@narendramodi 
#LokSabhaElections2019 
#VotingRound4 #ModiWaveElection 
#ModiHiAayega 
#AbkiBaarPhirModiSarkar"
1148,2019-04-29 04:05:10+00:00,pennewstweet,"Traders pledge support to PM; working hard in MP, UP, Delhi, Haryana: CAIT 
#CAIT #AllIndiaTraders  #Modi #BJP #Congress #LokSabhaElections2019 #NarendraModi @narendramodi 
https://t.co/zvcJydyw04"
1149,2019-04-29 04:04:57+00:00,JigarM2607,Opposition parties have accepted their defeat and have no issue to say to public so now they are raising caste issue of @narendramodi . This clearly shows modi is best candidate for pm and has done no corruption and only progress.  #LokSabhaElections2019 #BJP
1150,2019-04-29 04:04:25+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from the Corruption. #IndiaVotesForNaMo

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar Secure India from Corruption by his Powerful Correct Decision by good government Shaping the Defence Policy against Pakistan Terrorism. https://t.co/OIEi6vvPw4"
1151,2019-04-29 03:46:33+00:00,im_delhi,हा हा हा हा फिर भी #AAP लोग कहते हैं कि #modi सरकार हमें काम नहीं करने देती तो ये क्या है? बताइए केजरीवाल सर क्या इसे भी आप ReTWEET करेंग?  #LokSabhaElections2019 @narendramodi @ArvindKejriwal @BJP4India @GautamGambhir  #AvengersEndgame https://t.co/15R4nwSdrk
1152,2019-04-29 03:39:38+00:00,ShaktiShekhar,"No single person would have promoted voting as vigorously as @PMOIndia @narendramodi in ongoing #LokSabhaElections2019 . Most of the times, PM Narendra Modi has just been appealing to people to come out &amp; vote, whichever party they would like to, but surely vote! #VotingRound4 https://t.co/QUDU3sEYSo"
1153,2019-04-29 03:37:23+00:00,bharat_sms,"Barka Dutt complains about the way Modi is branding himself. Shall @narendramodi take @BDUTT  permission to brand himself? Doesn’t she sell her brand to Washington Post, complaining about Modi, Hindus, BJP on and on?
#LokSabhaElections2019 #ModiHiAayega"
1154,2019-04-29 03:36:11+00:00,berojgarhubhai,#LokSabhaElections2019 #DynastyMuktBharat #chaukidaar narendra modi @KapilMishra_IND @RubikaLiyaquat @TajinderBagga @narendramodi @manakgupta @sardanarohit https://t.co/hBBWhgATyk
1155,2019-04-29 03:34:31+00:00,ShaktiShekhar,"No single person would have promoted voting more vigorously than @PMOIndia @narendramodi in the ongoing #LokSabhaElections2019 . Most of the times, PM Narendra Modi has just been appealing to people to come out &amp; vote, whichever party they would like to, but surely vote! #Phase4 https://t.co/QUDU3sEYSo"
1156,2019-04-29 03:29:54+00:00,vinitshah_93,"Voted for development, voted for consistency, voted for security, voted against mahamilavat, voted against corruption! Voted for #Modi.  #votekar #VoteKarMumbai #LokSabhaElections2019 @narendramodi https://t.co/SnDHPGJ4ek"
1157,2019-04-29 03:29:51+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from Rahul Gandhi. #IndiaVotesForNaMo

#LokSabhaElections2019 #Phase4 .

PM Narendra Modi Chowkidar secure India from Congress and Rahul Gandhi. Congress Spread Corruption from 70 years. Our Govt focusing on Development without Corruption. https://t.co/qgsNPQPdit"
1158,2019-04-29 03:26:42+00:00,ishaantripathi8,"#VotingRound4  #LokSabhaElections2019 
@narendramodi 
#BJP 
 proud to be Indian today I have done my first vote for the best prime minister of this country Shri Narendra Modi sir 
🙏🙏🙏🙏🙏 https://t.co/GLwYHPrj5Q"
1159,2019-04-29 03:01:00+00:00,Babita_Bikaner,"#India देश मे लगी साम्प्रदायिकता व जातिवाद की आग को कौन बुझायेगा @smritiirani जी।
#BJP #AAP #inc #modi #UPA
#LokSabhaElections2019 
@narendramodi_in @INCIndia 
@RahulGandhi https://t.co/3qtU5SKsrA"
1160,2019-04-29 02:45:08+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from the Congress. #IndiaVotesForNaMo

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar secure India from Congress. Our Govt Shut Down the market of Corruption Spread by Congress from 70 years. Poor money looted by the Congress. https://t.co/EB1hGBSuD0"
1161,2019-04-29 02:43:16+00:00,sauravsaha41,"My Sincere Request to all voters of #Phase4 of #LokSabhaElections2019 to come out in record numbers and To cast yours precious votes to #BJP for Record Development and Prosperity of INDIA🇮🇳 under PM Shri @narendramodi Ji🙏🙏🙏

VOTE FOR #MODI VOTE FOR INDIA🇮🇳
#IndiaVotesForNaMo https://t.co/ndDfgjsrKr"
1162,2019-04-29 02:25:20+00:00,sagarshah3012,"#Elections2019 #LokSabhaElections2019 #ElectionsWithHT @narendramodi @IndiaToday @republic 
#NationFirst #electionswithtimes @BJP4India 
Modi u have earned it👍
Vote for India's pride, voting is being patriotic..
Bharat Mata ki Jai https://t.co/3RB3nWem8M"
1163,2019-04-29 02:11:36+00:00,CNNnews18,"#ElectionBreaking – Prime Minister @narendramodi tweets ahead of Phase 4. Another phase of general elections begins, hope voters break records of first 3 phases: PM Modi. | #ElectionsWithNews18 #BattleOf2019 #LokSabhaElections2019 https://t.co/7kxb5TBB6e"
1164,2019-04-29 02:04:31+00:00,CNNnews18,"#ElectionAlert - We don't have to worry about people who are afraid &amp; run away from PM @narendramodi: Union minister &amp; senior @BJP4India leader Giriraj Singh (@girirajsinghbjp) on Priyanka Gandhi Vadra (@priyankagandhi)

#LokSabhaElections2019 #BattleOf2019 #ElectionsWithNews18 https://t.co/1Bl2kxVfoV"
1165,2019-04-29 01:30:07+00:00,gauravvarmani,"Those who are voting today, please please please vote for @BJP4India for the betterment of our country. Only @narendramodi is the man of developing India, others are just opportunists. #LokSabhaElections2019 #ModiFor2019 #Modi"
1166,2019-04-28 23:33:01+00:00,Ruddhraksh,Vote for modi @rajput_singh25 @narendramodi @myogiadityanath #AayegaTohModiHi #PhirEkBaarModiSarkar #LoksabhaElections2019 #फिर_एक_बार_मोदी_सरकार @DrUditaTyagi https://t.co/2UOxRjFac8
1167,2019-04-28 18:58:47+00:00,pennewstweet,"Traders pledge support to PM; working hard in MP, UP, Delhi, Haryana: CAIT 
#CAIT #AllIndiaTraders  #Modi #BJP #Congress #LokSabhaElections2019 #NarendraModi @narendramodi 
https://t.co/zvcJydyw04"
1168,2019-04-28 18:31:43+00:00,amr23fa14,"I have said it since day 1, if SP withdraws their candidate &amp; puts Tej Bahadur yadav instead , Modi will struggle to get past 40% votes in Varanasi constituency.

#LokSabhaElections2019 
@yadavakhilesh @RahulGandhi let the common sense prevail.
@LambaAlka https://t.co/pAW1tzrhQf"
1169,2019-04-28 16:46:48+00:00,rai_kaushlesh,"#LokSabhaElections2019 
Modi ji will clean sweep in haryana, hudda is loosing from sonipat. Brothers from haryana campaigning for Hindu Raja Narendra Modi!
#NamoAgain @narendramodi @panditskt @bjp_haryana @AmitShah @RahulGandhi https://t.co/PDr1NAx6Mo"
1170,2019-04-28 16:41:41+00:00,Impankajbajaj,"#Abkibarmodisarkar #LokSabhaElections2019 #bjp 
My Cute daughter for u Modi jee hope she meet u once in life @PMOIndia @narendramodi  @BJP4India @BJP4Haryana @SushmaSwaraj @mlkhattar @rajnathsingh @AmitShah #Betibachobetipadhao https://t.co/tSKabzgl2Z"
1171,2019-04-28 16:41:12+00:00,Aam_Khaas,"Everyone and all parties MUST support #TejBahadurYadav in #Varanasi. Make him THE face of peace and unity against #Modi

#LokSabhaElections2019
#DontVoteForModi
@AamAadmiParty
@INCIndia
@yadavakhilesh
@Mayawati
@ArvindKejriwal
@RahulGandhi

https://t.co/jtHWWX83zS"
1172,2019-04-28 14:49:41+00:00,pennewstweet,"Traders pledge support to PM; working hard in MP, UP, Delhi, Haryana: CAIT
#CAIT #AllIndiaTraders  #Modi #BJP #Congress #LokSabhaElections2019 #NarendraModi @narendramodi 
https://t.co/zvcJydyw04"
1173,2019-04-28 14:31:43+00:00,arviindk,"Three biggest questions of our times

1. When will @narendramodi do a press conference? 
2. When will Mr. Modi talk about DeMo, GST, Employment &amp; 15 Lacs
3. When will Mr. Modi apologize 4 #Pulwama failure

Any Guess? Yaa Kabhi Nahi 

#LokSabhaElections2019
#BharatKaGarvModi"
1174,2019-04-28 14:19:19+00:00,niravshahbjp,"Dear Mumbaikars 
Please vote for NDA candidates @poonam_mahajan @manoj_kotak @iGopalShetty @AGSawant @GajananKirtikar @shewale_rahul

Remember each vote to them is a vote to our beloved @narendramodi ji
@BJP4India @ShivSena
#AayegaToModiHi #LokSabhaelections2019 https://t.co/HiJPJD0hBJ"
1175,2019-04-28 14:17:09+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from Rahul Baba. #ModiHaiToVikasHai

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar Secure India from Congress and Rahul Baba. Congress Spread Corruption from 70 years. Our Govt focusing on Development without Corruption. https://t.co/auFmTVnidv"
1176,2019-04-28 13:46:40+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from the Congress. #ModiHaiToVikasHai

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar secure India from the Congress. Congress Spread Corruption from 70 years. Poor use for Vote Bank in Election by Congress party in India. https://t.co/r6AqGwmkDp"
1177,2019-04-28 13:02:22+00:00,pintoo2060,"#Sunnydeol 
@iamsunnydeol 
#pathankot #Gurdaspur 
Welcome to the picturesque town of #pathankot... 

Victory to you

Victory to #Modi 
#Election2019 

#LokSabhaElections2019 
#ModiHaiToVikasHai 

@AmitShah @kavitavkhanna @BJPPunjab @BJP4India @ImAvinashKhanna @narendramodi https://t.co/OALcO7VhKX"
1178,2019-04-28 12:52:36+00:00,pennewstweet,"Traders pledge support to PM; working hard in MP, UP, Delhi, Haryana: CAIT
#CAIT #AllIndiaTraders  #Modi #BJP #Congress #LokSabhaElections2019 #NarendraModi @narendramodi 
https://t.co/zvcJydyw04"
